file_id,folder_cat,filename,size_kb,folder_norm,csv_category,status
20748926,DESIGNER,20748926.pdf,24.01,DESIGNER,DESIGNER,ok
20932019,DESIGNER,20932019.pdf,17.6,DESIGNER,DESIGNER,ok
20986595,DESIGNER,20986595.pdf,21.17,DESIGNER,DESIGNER,ok
21283733,DESIGNER,21283733.pdf,23.61,DESIGNER,DESIGNER,ok
21705160,DESIGNER,21705160.pdf,14.06,DESIGNER,DESIGNER,ok
21916744,DESIGNER,21916744.pdf,21.26,DESIGNER,DESIGNER,ok
22496394,DESIGNER,22496394.pdf,21.2,DESIGNER,DESIGNER,ok
22506245,DESIGNER,22506245.pdf,19.68,DESIGNER,DESIGNER,ok
22567495,DESIGNER,22567495.pdf,23.04,DESIGNER,DESIGNER,ok
22675694,DESIGNER,22675694.pdf,21.57,DESIGNER,DESIGNER,ok
23951429,DESIGNER,23951429.pdf,17.54,DESIGNER,DESIGNER,ok
24285142,DESIGNER,24285142.pdf,23.87,DESIGNER,DESIGNER,ok
24455357,DESIGNER,24455357.pdf,18.62,DESIGNER,DESIGNER,ok
24583187,DESIGNER,24583187.pdf,22.14,DESIGNER,DESIGNER,ok
24655918,DESIGNER,24655918.pdf,27.15,DESIGNER,DESIGNER,ok
25023614,DESIGNER,25023614.pdf,21.38,DESIGNER,DESIGNER,ok
25061645,DESIGNER,25061645.pdf,17.3,DESIGNER,DESIGNER,ok
25422388,DESIGNER,25422388.pdf,20.21,DESIGNER,DESIGNER,ok
25949631,DESIGNER,25949631.pdf,22.67,DESIGNER,DESIGNER,ok
26046064,DESIGNER,26046064.pdf,16.95,DESIGNER,DESIGNER,ok
26496059,DESIGNER,26496059.pdf,39.16,DESIGNER,DESIGNER,ok
26503829,DESIGNER,26503829.pdf,22.46,DESIGNER,DESIGNER,ok
26622051,DESIGNER,26622051.pdf,20.16,DESIGNER,DESIGNER,ok
26676567,DESIGNER,26676567.pdf,44.67,DESIGNER,DESIGNER,ok
26790545,DESIGNER,26790545.pdf,22.45,DESIGNER,DESIGNER,ok
26924514,DESIGNER,26924514.pdf,26.6,DESIGNER,DESIGNER,ok
26942552,DESIGNER,26942552.pdf,22.68,DESIGNER,DESIGNER,ok
27497542,DESIGNER,27497542.pdf,17.45,DESIGNER,DESIGNER,ok
27529455,DESIGNER,27529455.pdf,24.85,DESIGNER,DESIGNER,ok
28326441,DESIGNER,28326441.pdf,35.87,DESIGNER,DESIGNER,ok
28663949,DESIGNER,28663949.pdf,24.44,DESIGNER,DESIGNER,ok
29147100,DESIGNER,29147100.pdf,17.06,DESIGNER,DESIGNER,ok
29524570,DESIGNER,29524570.pdf,21.72,DESIGNER,DESIGNER,ok
29865476,DESIGNER,29865476.pdf,22.89,DESIGNER,DESIGNER,ok
30965258,DESIGNER,30965258.pdf,22.57,DESIGNER,DESIGNER,ok
30968749,DESIGNER,30968749.pdf,33.49,DESIGNER,DESIGNER,ok
32532982,DESIGNER,32532982.pdf,20.83,DESIGNER,DESIGNER,ok
32954522,DESIGNER,32954522.pdf,17.58,DESIGNER,DESIGNER,ok
34051710,DESIGNER,34051710.pdf,23.35,DESIGNER,DESIGNER,ok
34317538,DESIGNER,34317538.pdf,37.97,DESIGNER,DESIGNER,ok
34349255,DESIGNER,34349255.pdf,16.6,DESIGNER,DESIGNER,ok
34511655,DESIGNER,34511655.pdf,22.34,DESIGNER,DESIGNER,ok
34657584,DESIGNER,34657584.pdf,22.66,DESIGNER,DESIGNER,ok
35990852,DESIGNER,35990852.pdf,31.11,DESIGNER,DESIGNER,ok
36269672,DESIGNER,36269672.pdf,16.04,DESIGNER,DESIGNER,ok
37058472,DESIGNER,37058472.pdf,21.39,DESIGNER,DESIGNER,ok
37263609,DESIGNER,37263609.pdf,21.18,DESIGNER,DESIGNER,ok
37664296,DESIGNER,37664296.pdf,50.5,DESIGNER,DESIGNER,ok
37695494,DESIGNER,37695494.pdf,19.55,DESIGNER,DESIGNER,ok
38565119,DESIGNER,38565119.pdf,26.28,DESIGNER,DESIGNER,ok
38744475,DESIGNER,38744475.pdf,20.04,DESIGNER,DESIGNER,ok
39252859,DESIGNER,39252859.pdf,20.04,DESIGNER,DESIGNER,ok
39434376,DESIGNER,39434376.pdf,15.79,DESIGNER,DESIGNER,ok
39776400,DESIGNER,39776400.pdf,21.67,DESIGNER,DESIGNER,ok
41506705,DESIGNER,41506705.pdf,23.28,DESIGNER,DESIGNER,ok
42384185,DESIGNER,42384185.pdf,22.06,DESIGNER,DESIGNER,ok
44145704,DESIGNER,44145704.pdf,24.0,DESIGNER,DESIGNER,ok
44185767,DESIGNER,44185767.pdf,26.44,DESIGNER,DESIGNER,ok
51018476,DESIGNER,51018476.pdf,20.65,DESIGNER,DESIGNER,ok
51681660,DESIGNER,51681660.pdf,24.75,DESIGNER,DESIGNER,ok
54201930,DESIGNER,54201930.pdf,22.54,DESIGNER,DESIGNER,ok
62312955,DESIGNER,62312955.pdf,18.32,DESIGNER,DESIGNER,ok
67582956,DESIGNER,67582956.pdf,30.44,DESIGNER,DESIGNER,ok
67645662,DESIGNER,67645662.pdf,28.03,DESIGNER,DESIGNER,ok
68240723,DESIGNER,68240723.pdf,30.77,DESIGNER,DESIGNER,ok
76010167,DESIGNER,76010167.pdf,15.64,DESIGNER,DESIGNER,ok
78149576,DESIGNER,78149576.pdf,14.45,DESIGNER,DESIGNER,ok
81011612,DESIGNER,81011612.pdf,16.05,DESIGNER,DESIGNER,ok
85101052,DESIGNER,85101052.pdf,23.59,DESIGNER,DESIGNER,ok
90066849,DESIGNER,90066849.pdf,26.85,DESIGNER,DESIGNER,ok
91153752,DESIGNER,91153752.pdf,28.57,DESIGNER,DESIGNER,ok
93301686,DESIGNER,93301686.pdf,23.2,DESIGNER,DESIGNER,ok
94417768,DESIGNER,94417768.pdf,32.19,DESIGNER,DESIGNER,ok
10005171,DIGITAL-MEDIA,10005171.pdf,41.24,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
10515955,DIGITAL-MEDIA,10515955.pdf,24.1,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
11005406,DIGITAL-MEDIA,11005406.pdf,24.18,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
11270462,DIGITAL-MEDIA,11270462.pdf,23.68,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
11677012,DIGITAL-MEDIA,11677012.pdf,17.7,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
12085736,DIGITAL-MEDIA,12085736.pdf,23.24,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
13328680,DIGITAL-MEDIA,13328680.pdf,26.51,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
13343786,DIGITAL-MEDIA,13343786.pdf,23.6,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
13503650,DIGITAL-MEDIA,13503650.pdf,21.85,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
13837784,DIGITAL-MEDIA,13837784.pdf,18.04,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
14036515,DIGITAL-MEDIA,14036515.pdf,21.75,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
14209965,DIGITAL-MEDIA,14209965.pdf,35.75,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
14556869,DIGITAL-MEDIA,14556869.pdf,22.15,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
14761906,DIGITAL-MEDIA,14761906.pdf,21.84,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
14771530,DIGITAL-MEDIA,14771530.pdf,18.17,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
14945250,DIGITAL-MEDIA,14945250.pdf,32.11,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
15226699,DIGITAL-MEDIA,15226699.pdf,21.73,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
15353911,DIGITAL-MEDIA,15353911.pdf,17.16,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
15484097,DIGITAL-MEDIA,15484097.pdf,22.76,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
16276121,DIGITAL-MEDIA,16276121.pdf,18.13,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
16509761,DIGITAL-MEDIA,16509761.pdf,16.56,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
16536141,DIGITAL-MEDIA,16536141.pdf,27.44,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
16893572,DIGITAL-MEDIA,16893572.pdf,23.95,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
17132168,DIGITAL-MEDIA,17132168.pdf,22.35,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
17432318,DIGITAL-MEDIA,17432318.pdf,19.53,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
17562754,DIGITAL-MEDIA,17562754.pdf,24.76,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
17584743,DIGITAL-MEDIA,17584743.pdf,22.68,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
18354623,DIGITAL-MEDIA,18354623.pdf,23.98,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
18442517,DIGITAL-MEDIA,18442517.pdf,25.09,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
18488289,DIGITAL-MEDIA,18488289.pdf,23.39,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
18501746,DIGITAL-MEDIA,18501746.pdf,17.73,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
18525641,DIGITAL-MEDIA,18525641.pdf,30.49,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
18900722,DIGITAL-MEDIA,18900722.pdf,39.48,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
18905648,DIGITAL-MEDIA,18905648.pdf,16.15,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
18927233,DIGITAL-MEDIA,18927233.pdf,18.33,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
19053815,DIGITAL-MEDIA,19053815.pdf,23.75,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
19444529,DIGITAL-MEDIA,19444529.pdf,23.99,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
19861776,DIGITAL-MEDIA,19861776.pdf,28.45,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
20210676,DIGITAL-MEDIA,20210676.pdf,19.06,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
20330739,DIGITAL-MEDIA,20330739.pdf,32.98,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
20490741,DIGITAL-MEDIA,20490741.pdf,32.92,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
20628003,DIGITAL-MEDIA,20628003.pdf,16.59,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
21125113,DIGITAL-MEDIA,21125113.pdf,23.5,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
22380187,DIGITAL-MEDIA,22380187.pdf,17.53,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
22706174,DIGITAL-MEDIA,22706174.pdf,21.62,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
23085604,DIGITAL-MEDIA,23085604.pdf,56.56,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
23810469,DIGITAL-MEDIA,23810469.pdf,23.55,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
23864858,DIGITAL-MEDIA,23864858.pdf,23.14,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
24574164,DIGITAL-MEDIA,24574164.pdf,31.07,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
24658786,DIGITAL-MEDIA,24658786.pdf,25.31,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
24679149,DIGITAL-MEDIA,24679149.pdf,20.37,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
24953921,DIGITAL-MEDIA,24953921.pdf,20.97,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
25038571,DIGITAL-MEDIA,25038571.pdf,21.6,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
25525152,DIGITAL-MEDIA,25525152.pdf,17.37,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
25706337,DIGITAL-MEDIA,25706337.pdf,18.05,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
25723793,DIGITAL-MEDIA,25723793.pdf,22.52,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
26160200,DIGITAL-MEDIA,26160200.pdf,22.58,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
26341987,DIGITAL-MEDIA,26341987.pdf,34.33,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
27080812,DIGITAL-MEDIA,27080812.pdf,24.16,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
27419236,DIGITAL-MEDIA,27419236.pdf,26.3,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
27921561,DIGITAL-MEDIA,27921561.pdf,24.4,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
27981289,DIGITAL-MEDIA,27981289.pdf,28.44,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
28109594,DIGITAL-MEDIA,28109594.pdf,24.68,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
28609364,DIGITAL-MEDIA,28609364.pdf,21.77,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
28679359,DIGITAL-MEDIA,28679359.pdf,24.88,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
29002596,DIGITAL-MEDIA,29002596.pdf,26.33,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
29915354,DIGITAL-MEDIA,29915354.pdf,20.21,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
30504149,DIGITAL-MEDIA,30504149.pdf,32.35,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
30864828,DIGITAL-MEDIA,30864828.pdf,22.07,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
30999638,DIGITAL-MEDIA,30999638.pdf,19.43,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
31162167,DIGITAL-MEDIA,31162167.pdf,21.44,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
31909493,DIGITAL-MEDIA,31909493.pdf,23.94,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
31929166,DIGITAL-MEDIA,31929166.pdf,19.19,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
33542483,DIGITAL-MEDIA,33542483.pdf,22.48,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
33893326,DIGITAL-MEDIA,33893326.pdf,23.26,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
34319869,DIGITAL-MEDIA,34319869.pdf,21.21,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
34583750,DIGITAL-MEDIA,34583750.pdf,18.51,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
37739183,DIGITAL-MEDIA,37739183.pdf,33.19,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
39166680,DIGITAL-MEDIA,39166680.pdf,26.01,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
40311088,DIGITAL-MEDIA,40311088.pdf,21.53,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
40883703,DIGITAL-MEDIA,40883703.pdf,28.63,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
42156237,DIGITAL-MEDIA,42156237.pdf,18.71,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
50219114,DIGITAL-MEDIA,50219114.pdf,34.21,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
56952849,DIGITAL-MEDIA,56952849.pdf,25.87,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
58915642,DIGITAL-MEDIA,58915642.pdf,22.94,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
59011090,DIGITAL-MEDIA,59011090.pdf,20.02,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
62700506,DIGITAL-MEDIA,62700506.pdf,25.95,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
70196518,DIGITAL-MEDIA,70196518.pdf,18.03,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
73282756,DIGITAL-MEDIA,73282756.pdf,28.42,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
80679862,DIGITAL-MEDIA,80679862.pdf,28.07,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
81508860,DIGITAL-MEDIA,81508860.pdf,23.43,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
82929064,DIGITAL-MEDIA,82929064.pdf,16.72,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
90685127,DIGITAL-MEDIA,90685127.pdf,18.65,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
91318828,DIGITAL-MEDIA,91318828.pdf,19.37,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
91539554,DIGITAL-MEDIA,91539554.pdf,28.52,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
94492380,DIGITAL-MEDIA,94492380.pdf,22.88,DIGITAL-MEDIA,DIGITAL-MEDIA,ok
10030015,ENGINEERING,10030015.pdf,17.52,ENGINEERING,ENGINEERING,ok
10219099,ENGINEERING,10219099.pdf,24.98,ENGINEERING,ENGINEERING,ok
10624813,ENGINEERING,10624813.pdf,24.88,ENGINEERING,ENGINEERING,ok
10712803,ENGINEERING,10712803.pdf,26.91,ENGINEERING,ENGINEERING,ok
10985403,ENGINEERING,10985403.pdf,21.98,ENGINEERING,ENGINEERING,ok
11890896,ENGINEERING,11890896.pdf,30.69,ENGINEERING,ENGINEERING,ok
11981094,ENGINEERING,11981094.pdf,22.51,ENGINEERING,ENGINEERING,ok
12011623,ENGINEERING,12011623.pdf,23.75,ENGINEERING,ENGINEERING,ok
12022566,ENGINEERING,12022566.pdf,20.28,ENGINEERING,ENGINEERING,ok
12472574,ENGINEERING,12472574.pdf,32.19,ENGINEERING,ENGINEERING,ok
12488356,ENGINEERING,12488356.pdf,34.92,ENGINEERING,ENGINEERING,ok
12518008,ENGINEERING,12518008.pdf,25.65,ENGINEERING,ENGINEERING,ok
12748557,ENGINEERING,12748557.pdf,45.21,ENGINEERING,ENGINEERING,ok
13149176,ENGINEERING,13149176.pdf,24.77,ENGINEERING,ENGINEERING,ok
13264796,ENGINEERING,13264796.pdf,46.16,ENGINEERING,ENGINEERING,ok
14049846,ENGINEERING,14049846.pdf,22.51,ENGINEERING,ENGINEERING,ok
14206561,ENGINEERING,14206561.pdf,18.6,ENGINEERING,ENGINEERING,ok
14554542,ENGINEERING,14554542.pdf,30.33,ENGINEERING,ENGINEERING,ok
15139979,ENGINEERING,15139979.pdf,33.89,ENGINEERING,ENGINEERING,ok
15601399,ENGINEERING,15601399.pdf,16.25,ENGINEERING,ENGINEERING,ok
15858254,ENGINEERING,15858254.pdf,20.26,ENGINEERING,ENGINEERING,ok
15941675,ENGINEERING,15941675.pdf,20.94,ENGINEERING,ENGINEERING,ok
16803215,ENGINEERING,16803215.pdf,23.78,ENGINEERING,ENGINEERING,ok
16911115,ENGINEERING,16911115.pdf,22.75,ENGINEERING,ENGINEERING,ok
17043822,ENGINEERING,17043822.pdf,22.07,ENGINEERING,ENGINEERING,ok
17103000,ENGINEERING,17103000.pdf,22.07,ENGINEERING,ENGINEERING,ok
17108676,ENGINEERING,17108676.pdf,19.67,ENGINEERING,ENGINEERING,ok
17488801,ENGINEERING,17488801.pdf,19.43,ENGINEERING,ENGINEERING,ok
17926546,ENGINEERING,17926546.pdf,23.34,ENGINEERING,ENGINEERING,ok
18753367,ENGINEERING,18753367.pdf,25.21,ENGINEERING,ENGINEERING,ok
19124258,ENGINEERING,19124258.pdf,21.78,ENGINEERING,ENGINEERING,ok
19396040,ENGINEERING,19396040.pdf,22.42,ENGINEERING,ENGINEERING,ok
19397727,ENGINEERING,19397727.pdf,21.58,ENGINEERING,ENGINEERING,ok
19553067,ENGINEERING,19553067.pdf,21.28,ENGINEERING,ENGINEERING,ok
19612167,ENGINEERING,19612167.pdf,17.37,ENGINEERING,ENGINEERING,ok
20566550,ENGINEERING,20566550.pdf,35.79,ENGINEERING,ENGINEERING,ok
20882041,ENGINEERING,20882041.pdf,21.91,ENGINEERING,ENGINEERING,ok
20981299,ENGINEERING,20981299.pdf,22.64,ENGINEERING,ENGINEERING,ok
21038022,ENGINEERING,21038022.pdf,26.05,ENGINEERING,ENGINEERING,ok
21298336,ENGINEERING,21298336.pdf,16.26,ENGINEERING,ENGINEERING,ok
21629057,ENGINEERING,21629057.pdf,25.27,ENGINEERING,ENGINEERING,ok
21807224,ENGINEERING,21807224.pdf,20.26,ENGINEERING,ENGINEERING,ok
21847415,ENGINEERING,21847415.pdf,25.5,ENGINEERING,ENGINEERING,ok
22605864,ENGINEERING,22605864.pdf,24.09,ENGINEERING,ENGINEERING,ok
22890839,ENGINEERING,22890839.pdf,23.84,ENGINEERING,ENGINEERING,ok
23234047,ENGINEERING,23234047.pdf,22.87,ENGINEERING,ENGINEERING,ok
23438227,ENGINEERING,23438227.pdf,30.94,ENGINEERING,ENGINEERING,ok
23497307,ENGINEERING,23497307.pdf,24.92,ENGINEERING,ENGINEERING,ok
24322804,ENGINEERING,24322804.pdf,20.09,ENGINEERING,ENGINEERING,ok
24647794,ENGINEERING,24647794.pdf,30.7,ENGINEERING,ENGINEERING,ok
25425322,ENGINEERING,25425322.pdf,25.22,ENGINEERING,ENGINEERING,ok
25608963,ENGINEERING,25608963.pdf,25.0,ENGINEERING,ENGINEERING,ok
25797445,ENGINEERING,25797445.pdf,19.06,ENGINEERING,ENGINEERING,ok
25919149,ENGINEERING,25919149.pdf,30.75,ENGINEERING,ENGINEERING,ok
25930778,ENGINEERING,25930778.pdf,16.46,ENGINEERING,ENGINEERING,ok
26456899,ENGINEERING,26456899.pdf,22.96,ENGINEERING,ENGINEERING,ok
26834746,ENGINEERING,26834746.pdf,24.62,ENGINEERING,ENGINEERING,ok
27040860,ENGINEERING,27040860.pdf,17.37,ENGINEERING,ENGINEERING,ok
27152464,ENGINEERING,27152464.pdf,33.61,ENGINEERING,ENGINEERING,ok
27756469,ENGINEERING,27756469.pdf,22.22,ENGINEERING,ENGINEERING,ok
28005884,ENGINEERING,28005884.pdf,19.94,ENGINEERING,ENGINEERING,ok
28078163,ENGINEERING,28078163.pdf,23.52,ENGINEERING,ENGINEERING,ok
28320387,ENGINEERING,28320387.pdf,21.68,ENGINEERING,ENGINEERING,ok
28505854,ENGINEERING,28505854.pdf,27.63,ENGINEERING,ENGINEERING,ok
28628090,ENGINEERING,28628090.pdf,28.25,ENGINEERING,ENGINEERING,ok
28630325,ENGINEERING,28630325.pdf,18.06,ENGINEERING,ENGINEERING,ok
28631840,ENGINEERING,28631840.pdf,21.81,ENGINEERING,ENGINEERING,ok
28762662,ENGINEERING,28762662.pdf,25.25,ENGINEERING,ENGINEERING,ok
28831378,ENGINEERING,28831378.pdf,20.5,ENGINEERING,ENGINEERING,ok
28923650,ENGINEERING,28923650.pdf,22.98,ENGINEERING,ENGINEERING,ok
30097175,ENGINEERING,30097175.pdf,22.41,ENGINEERING,ENGINEERING,ok
30288581,ENGINEERING,30288581.pdf,18.91,ENGINEERING,ENGINEERING,ok
30542184,ENGINEERING,30542184.pdf,24.95,ENGINEERING,ENGINEERING,ok
31677347,ENGINEERING,31677347.pdf,24.65,ENGINEERING,ENGINEERING,ok
31684925,ENGINEERING,31684925.pdf,22.19,ENGINEERING,ENGINEERING,ok
31694970,ENGINEERING,31694970.pdf,25.01,ENGINEERING,ENGINEERING,ok
32081266,ENGINEERING,32081266.pdf,28.5,ENGINEERING,ENGINEERING,ok
32802563,ENGINEERING,32802563.pdf,25.49,ENGINEERING,ENGINEERING,ok
32985311,ENGINEERING,32985311.pdf,18.38,ENGINEERING,ENGINEERING,ok
33685075,ENGINEERING,33685075.pdf,24.97,ENGINEERING,ENGINEERING,ok
35172961,ENGINEERING,35172961.pdf,22.1,ENGINEERING,ENGINEERING,ok
35389360,ENGINEERING,35389360.pdf,30.34,ENGINEERING,ENGINEERING,ok
35651876,ENGINEERING,35651876.pdf,35.52,ENGINEERING,ENGINEERING,ok
35737840,ENGINEERING,35737840.pdf,19.41,ENGINEERING,ENGINEERING,ok
36149549,ENGINEERING,36149549.pdf,21.81,ENGINEERING,ENGINEERING,ok
36517781,ENGINEERING,36517781.pdf,31.05,ENGINEERING,ENGINEERING,ok
37335325,ENGINEERING,37335325.pdf,26.62,ENGINEERING,ENGINEERING,ok
38220146,ENGINEERING,38220146.pdf,20.77,ENGINEERING,ENGINEERING,ok
38314236,ENGINEERING,38314236.pdf,18.5,ENGINEERING,ENGINEERING,ok
38535335,ENGINEERING,38535335.pdf,16.2,ENGINEERING,ENGINEERING,ok
39835894,ENGINEERING,39835894.pdf,22.93,ENGINEERING,ENGINEERING,ok
39855211,ENGINEERING,39855211.pdf,24.27,ENGINEERING,ENGINEERING,ok
43752620,ENGINEERING,43752620.pdf,24.41,ENGINEERING,ENGINEERING,ok
44624796,ENGINEERING,44624796.pdf,28.46,ENGINEERING,ENGINEERING,ok
47276718,ENGINEERING,47276718.pdf,26.09,ENGINEERING,ENGINEERING,ok
47549345,ENGINEERING,47549345.pdf,20.78,ENGINEERING,ENGINEERING,ok
47919212,ENGINEERING,47919212.pdf,21.72,ENGINEERING,ENGINEERING,ok
49127329,ENGINEERING,49127329.pdf,26.1,ENGINEERING,ENGINEERING,ok
50328713,ENGINEERING,50328713.pdf,27.87,ENGINEERING,ENGINEERING,ok
51588273,ENGINEERING,51588273.pdf,17.5,ENGINEERING,ENGINEERING,ok
54227873,ENGINEERING,54227873.pdf,22.72,ENGINEERING,ENGINEERING,ok
55595908,ENGINEERING,55595908.pdf,31.75,ENGINEERING,ENGINEERING,ok
55953734,ENGINEERING,55953734.pdf,22.64,ENGINEERING,ENGINEERING,ok
56691064,ENGINEERING,56691064.pdf,22.51,ENGINEERING,ENGINEERING,ok
60004873,ENGINEERING,60004873.pdf,17.3,ENGINEERING,ENGINEERING,ok
61579998,ENGINEERING,61579998.pdf,31.61,ENGINEERING,ENGINEERING,ok
62071407,ENGINEERING,62071407.pdf,22.3,ENGINEERING,ENGINEERING,ok
64468610,ENGINEERING,64468610.pdf,23.82,ENGINEERING,ENGINEERING,ok
64755882,ENGINEERING,64755882.pdf,34.19,ENGINEERING,ENGINEERING,ok
74236636,ENGINEERING,74236636.pdf,21.47,ENGINEERING,ENGINEERING,ok
77828437,ENGINEERING,77828437.pdf,21.69,ENGINEERING,ENGINEERING,ok
81125166,ENGINEERING,81125166.pdf,28.53,ENGINEERING,ENGINEERING,ok
82125182,ENGINEERING,82125182.pdf,21.41,ENGINEERING,ENGINEERING,ok
82246962,ENGINEERING,82246962.pdf,26.54,ENGINEERING,ENGINEERING,ok
86209934,ENGINEERING,86209934.pdf,24.25,ENGINEERING,ENGINEERING,ok
86828820,ENGINEERING,86828820.pdf,28.63,ENGINEERING,ENGINEERING,ok
90280583,ENGINEERING,90280583.pdf,25.57,ENGINEERING,ENGINEERING,ok
96029688,ENGINEERING,96029688.pdf,30.14,ENGINEERING,ENGINEERING,ok
10549585,FINANCE,10549585.pdf,39.08,FINANCE,FINANCE,ok
11441764,FINANCE,11441764.pdf,23.92,FINANCE,FINANCE,ok
11490673,FINANCE,11490673.pdf,20.94,FINANCE,FINANCE,ok
11877150,FINANCE,11877150.pdf,19.39,FINANCE,FINANCE,ok
12071138,FINANCE,12071138.pdf,28.55,FINANCE,FINANCE,ok
12858898,FINANCE,12858898.pdf,22.12,FINANCE,FINANCE,ok
14106638,FINANCE,14106638.pdf,24.03,FINANCE,FINANCE,ok
14181049,FINANCE,14181049.pdf,29.83,FINANCE,FINANCE,ok
14408510,FINANCE,14408510.pdf,21.04,FINANCE,FINANCE,ok
14413148,FINANCE,14413148.pdf,23.11,FINANCE,FINANCE,ok
14722634,FINANCE,14722634.pdf,22.92,FINANCE,FINANCE,ok
