resume_id,resume_category,rank,job_id,job_title,job_category,score
10235429,FITNESS,4,43,Brand Designer,DESIGNER,0.1179
10235429,FITNESS,5,13,Art Teacher,ARTS,0.1179
37764298,INFORMATION-TECHNOLOGY,1,25,Credit Risk Analyst,BANKING,0.201
37764298,INFORMATION-TECHNOLOGY,2,50,Software Engineer,ENGINEERING,0.1907
37764298,INFORMATION-TECHNOLOGY,3,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.114
37764298,INFORMATION-TECHNOLOGY,4,61,Medical Coder,HEALTHCARE,0.1066
37764298,INFORMATION-TECHNOLOGY,5,58,Healthcare Administrator,HEALTHCARE,0.1066
10289113,BUSINESS-DEVELOPMENT,1,56,Gym Manager,FITNESS,0.1443
10289113,BUSINESS-DEVELOPMENT,2,18,Auto Sales Manager,AUTOMOBILE,0.1443
10289113,BUSINESS-DEVELOPMENT,3,79,Key Account Manager,SALES,0.1361
10289113,BUSINESS-DEVELOPMENT,4,54,FP&A Analyst,FINANCE,0.1361
10289113,BUSINESS-DEVELOPMENT,5,52,Financial Analyst,FINANCE,0.1361
10926726,PUBLIC-RELATIONS,1,14,Creative Director,ARTS,0.3015
10926726,PUBLIC-RELATIONS,2,75,PR Manager,PUBLIC-RELATIONS,0.2132
10926726,PUBLIC-RELATIONS,3,77,Event Coordinator,PUBLIC-RELATIONS,0.2132
10926726,PUBLIC-RELATIONS,4,43,Brand Designer,DESIGNER,0.2132
10926726,PUBLIC-RELATIONS,5,13,Art Teacher,ARTS,0.2132
13809698,ADVOCATE,1,61,Medical Coder,HEALTHCARE,0.25
13809698,ADVOCATE,2,58,Healthcare Administrator,HEALTHCARE,0.25
13809698,ADVOCATE,3,60,Registered Nurse,HEALTHCARE,0.2357
13809698,ADVOCATE,4,50,Software Engineer,ENGINEERING,0.2236
13809698,ADVOCATE,5,17,Service Technician,AUTOMOBILE,0.1443
37560528,ADVOCATE,1,57,Sports Coach,FITNESS,0.3162
37560528,ADVOCATE,2,55,Fitness Trainer,FITNESS,0.3162
37560528,ADVOCATE,3,60,Registered Nurse,HEALTHCARE,0.2981
37560528,ADVOCATE,4,50,Software Engineer,ENGINEERING,0.2828
37560528,ADVOCATE,5,10,Fashion Merchandiser,APPAREL,0.169
25656981,CONSTRUCTION,1,4,Legal Advocate,ADVOCATE,0.3162
25656981,CONSTRUCTION,2,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.239
25656981,CONSTRUCTION,3,64,HR Business Partner,HR,0.2236
25656981,CONSTRUCTION,4,12,Supply Chain Coordinator,APPAREL,0.2236
25656981,CONSTRUCTION,5,39,HR Consultant,CONSULTANT,0.2236
15856762,BANKING,1,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.2182
15856762,BANKING,2,18,Auto Sales Manager,AUTOMOBILE,0.2041
15856762,BANKING,3,5,Corporate Lawyer,ADVOCATE,0.2041
15856762,BANKING,4,53,Finance Manager,FINANCE,0.1925
15856762,BANKING,5,30,Sales & BD Executive,BUSINESS-DEVELOPMENT,0.1925
15620421,SALES,1,50,Software Engineer,ENGINEERING,0.3
15620421,SALES,2,81,School Teacher,TEACHER,0.2236
15620421,SALES,3,83,Academic Counsellor,TEACHER,0.2236
15620421,SALES,4,75,PR Manager,PUBLIC-RELATIONS,0.2236
15620421,SALES,5,27,Customer Service Lead,BPO,0.2236
51638201,CONSTRUCTION,1,58,Healthcare Administrator,HEALTHCARE,0.2673
51638201,CONSTRUCTION,2,57,Sports Coach,FITNESS,0.2673
51638201,CONSTRUCTION,3,64,HR Business Partner,HR,0.2673
51638201,CONSTRUCTION,4,55,Fitness Trainer,FITNESS,0.2673
51638201,CONSTRUCTION,5,39,HR Consultant,CONSULTANT,0.2673
30223363,INFORMATION-TECHNOLOGY,1,50,Software Engineer,ENGINEERING,0.2828
30223363,INFORMATION-TECHNOLOGY,2,54,FP&A Analyst,FINANCE,0.2236
30223363,INFORMATION-TECHNOLOGY,3,74,BI Developer,INFORMATION-TECHNOLOGY,0.2121
30223363,INFORMATION-TECHNOLOGY,4,44,Digital Marketing Manager,DIGITAL-MEDIA,0.2121
30223363,INFORMATION-TECHNOLOGY,5,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.169
31220062,PUBLIC-RELATIONS,1,77,Event Coordinator,PUBLIC-RELATIONS,0.3062
31220062,PUBLIC-RELATIONS,2,75,PR Manager,PUBLIC-RELATIONS,0.3062
31220062,PUBLIC-RELATIONS,3,56,Gym Manager,FITNESS,0.3062
31220062,PUBLIC-RELATIONS,4,18,Auto Sales Manager,AUTOMOBILE,0.3062
31220062,PUBLIC-RELATIONS,5,30,Sales & BD Executive,BUSINESS-DEVELOPMENT,0.2887
36671891,PUBLIC-RELATIONS,1,82,Corporate Trainer,TEACHER,0.2357
36671891,PUBLIC-RELATIONS,2,50,Software Engineer,ENGINEERING,0.2236
36671891,PUBLIC-RELATIONS,3,20,Flight Operations Officer,AVIATION,0.1336
36671891,PUBLIC-RELATIONS,4,10,Fashion Merchandiser,APPAREL,0.1336
36671891,PUBLIC-RELATIONS,5,6,Public Policy Analyst,ADVOCATE,0.1336
38535335,ENGINEERING,1,65,Payroll Specialist,HR,0.1925
38535335,ENGINEERING,2,53,Finance Manager,FINANCE,0.1925
38535335,ENGINEERING,3,54,FP&A Analyst,FINANCE,0.1925
38535335,ENGINEERING,4,3,Audit Associate,ACCOUNTANT,0.1925
38535335,ENGINEERING,5,50,Software Engineer,ENGINEERING,0.1826
39295103,FINANCE,1,82,Corporate Trainer,TEACHER,0.2722
39295103,FINANCE,2,50,Software Engineer,ENGINEERING,0.2582
39295103,FINANCE,3,20,Flight Operations Officer,AVIATION,0.1543
39295103,FINANCE,4,10,Fashion Merchandiser,APPAREL,0.1543
39295103,FINANCE,5,6,Public Policy Analyst,ADVOCATE,0.1543
11807040,DESIGNER,1,60,Registered Nurse,HEALTHCARE,0.3849
11807040,DESIGNER,2,64,HR Business Partner,HR,0.2041
11807040,DESIGNER,3,59,Clinical Research Analyst,HEALTHCARE,0.2041
11807040,DESIGNER,4,22,Banking Analyst,BANKING,0.2041
11807040,DESIGNER,5,39,HR Consultant,CONSULTANT,0.2041
31242382,ADVOCATE,1,50,Software Engineer,ENGINEERING,0.3162
31242382,ADVOCATE,2,20,Flight Operations Officer,AVIATION,0.189
31242382,ADVOCATE,3,10,Fashion Merchandiser,APPAREL,0.189
31242382,ADVOCATE,4,6,Public Policy Analyst,ADVOCATE,0.189
31242382,ADVOCATE,5,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.189
22182279,ARTS,1,60,Registered Nurse,HEALTHCARE,0.1491
22182279,ARTS,2,50,Software Engineer,ENGINEERING,0.1414
22182279,ARTS,3,83,Academic Counsellor,TEACHER,0.0
22182279,ARTS,4,80,Inside Sales Representative,SALES,0.0
22182279,ARTS,5,79,Key Account Manager,SALES,0.0
92985983,CHEF,1,8,Farm Manager,AGRICULTURE,0.1429
92985983,CHEF,2,61,Medical Coder,HEALTHCARE,0.1336
92985983,CHEF,3,77,Event Coordinator,PUBLIC-RELATIONS,0.1336
92985983,CHEF,4,56,Gym Manager,FITNESS,0.1336
92985983,CHEF,5,34,Food & Beverage Manager,CHEF,0.1336
90629382,BUSINESS-DEVELOPMENT,1,56,Gym Manager,FITNESS,0.2739
90629382,BUSINESS-DEVELOPMENT,2,22,Banking Analyst,BANKING,0.2739
90629382,BUSINESS-DEVELOPMENT,3,53,Finance Manager,FINANCE,0.2582
90629382,BUSINESS-DEVELOPMENT,4,50,Software Engineer,ENGINEERING,0.2449
90629382,BUSINESS-DEVELOPMENT,5,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.1952
40882926,AGRICULTURE,1,83,Academic Counsellor,TEACHER,0.25
40882926,AGRICULTURE,2,81,School Teacher,TEACHER,0.25
40882926,AGRICULTURE,3,82,Corporate Trainer,TEACHER,0.2357
40882926,AGRICULTURE,4,50,Software Engineer,ENGINEERING,0.2236
40882926,AGRICULTURE,5,20,Flight Operations Officer,AVIATION,0.1336
25838512,FITNESS,1,82,Corporate Trainer,TEACHER,0.3333
25838512,FITNESS,2,50,Software Engineer,ENGINEERING,0.3162
25838512,FITNESS,3,20,Flight Operations Officer,AVIATION,0.189
25838512,FITNESS,4,10,Fashion Merchandiser,APPAREL,0.189
25838512,FITNESS,5,6,Public Policy Analyst,ADVOCATE,0.189
20628003,DIGITAL-MEDIA,1,47,Content Strategist,DIGITAL-MEDIA,0.4216
20628003,DIGITAL-MEDIA,2,44,Digital Marketing Manager,DIGITAL-MEDIA,0.4
20628003,DIGITAL-MEDIA,3,77,Event Coordinator,PUBLIC-RELATIONS,0.2236
20628003,DIGITAL-MEDIA,4,75,PR Manager,PUBLIC-RELATIONS,0.2236
20628003,DIGITAL-MEDIA,5,18,Auto Sales Manager,AUTOMOBILE,0.2236
11752500,AVIATION,1,50,Software Engineer,ENGINEERING,0.2582
11752500,AVIATION,2,20,Flight Operations Officer,AVIATION,0.1543
11752500,AVIATION,3,10,Fashion Merchandiser,APPAREL,0.1543
11752500,AVIATION,4,6,Public Policy Analyst,ADVOCATE,0.1543
11752500,AVIATION,5,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.1543
31273413,ARTS,1,50,Software Engineer,ENGINEERING,0.3586
31273413,ARTS,2,38,Management Consultant,CONSULTANT,0.2673
31273413,ARTS,3,13,Art Teacher,ARTS,0.2673
31273413,ARTS,4,27,Customer Service Lead,BPO,0.2673
31273413,ARTS,5,42,Product Designer,DESIGNER,0.252
26289308,HR,1,83,Academic Counsellor,TEACHER,0.2887
26289308,HR,2,81,School Teacher,TEACHER,0.2887
26289308,HR,3,64,HR Business Partner,HR,0.2887
26289308,HR,4,22,Banking Analyst,BANKING,0.2887
26289308,HR,5,39,HR Consultant,CONSULTANT,0.2887
47996197,HEALTHCARE,1,44,Digital Marketing Manager,DIGITAL-MEDIA,0.4767
47996197,HEALTHCARE,2,56,Gym Manager,FITNESS,0.2132
47996197,HEALTHCARE,3,77,Event Coordinator,PUBLIC-RELATIONS,0.2132
47996197,HEALTHCARE,4,47,Content Strategist,DIGITAL-MEDIA,0.201
47996197,HEALTHCARE,5,8,Farm Manager,AGRICULTURE,0.114
73497035,ARTS,1,1,Accountant,ACCOUNTANT,0.2828
73497035,ARTS,2,20,Flight Operations Officer,AVIATION,0.169
73497035,ARTS,3,64,HR Business Partner,HR,0.1581
73497035,ARTS,4,36,Construction Manager,CONSTRUCTION,0.1581
73497035,ARTS,5,58,Healthcare Administrator,HEALTHCARE,0.1581
31016926,CONSULTANT,1,76,Communications Specialist,PUBLIC-RELATIONS,0.1336
31016926,CONSULTANT,2,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.1336
31016926,CONSULTANT,3,83,Academic Counsellor,TEACHER,0.125
31016926,CONSULTANT,4,38,Management Consultant,CONSULTANT,0.125
31016926,CONSULTANT,5,28,Process Analyst,BPO,0.125
17880988,FINANCE,1,56,Gym Manager,FITNESS,0.2942
17880988,FINANCE,2,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.2097
17880988,FINANCE,3,77,Event Coordinator,PUBLIC-RELATIONS,0.1961
17880988,FINANCE,4,18,Auto Sales Manager,AUTOMOBILE,0.1961
17880988,FINANCE,5,26,BPO Operations Manager,BPO,0.1961
95382114,BUSINESS-DEVELOPMENT,1,18,Auto Sales Manager,AUTOMOBILE,0.343
95382114,BUSINESS-DEVELOPMENT,2,30,Sales & BD Executive,BUSINESS-DEVELOPMENT,0.3234
95382114,BUSINESS-DEVELOPMENT,3,78,Sales Executive,SALES,0.2425
95382114,BUSINESS-DEVELOPMENT,4,79,Key Account Manager,SALES,0.2425
95382114,BUSINESS-DEVELOPMENT,5,29,Business Development Manager,BUSINESS-DEVELOPMENT,0.2425
29486525,TEACHER,1,50,Software Engineer,ENGINEERING,0.4243
29486525,TEACHER,2,38,Management Consultant,CONSULTANT,0.3162
29486525,TEACHER,3,27,Customer Service Lead,BPO,0.3162
29486525,TEACHER,4,40,IT Consultant,CONSULTANT,0.2981
29486525,TEACHER,5,17,Service Technician,AUTOMOBILE,0.1826
20748468,HEALTHCARE,1,50,Software Engineer,ENGINEERING,0.2631
20748468,HEALTHCARE,2,41,UI/UX Designer,DESIGNER,0.2631
20748468,HEALTHCARE,3,77,Event Coordinator,PUBLIC-RELATIONS,0.1961
20748468,HEALTHCARE,4,27,Customer Service Lead,BPO,0.1961
20748468,HEALTHCARE,5,22,Banking Analyst,BANKING,0.1961
10659182,ADVOCATE,1,50,Software Engineer,ENGINEERING,0.3
10659182,ADVOCATE,2,57,Sports Coach,FITNESS,0.2236
10659182,ADVOCATE,3,55,Fitness Trainer,FITNESS,0.2236
10659182,ADVOCATE,4,38,Management Consultant,CONSULTANT,0.2236
10659182,ADVOCATE,5,27,Customer Service Lead,BPO,0.2236
16237710,ACCOUNTANT,1,56,Gym Manager,FITNESS,0.2739
16237710,ACCOUNTANT,2,50,Software Engineer,ENGINEERING,0.2449
16237710,ACCOUNTANT,3,8,Farm Manager,AGRICULTURE,0.1952
16237710,ACCOUNTANT,4,38,Management Consultant,CONSULTANT,0.1826
16237710,ACCOUNTANT,5,77,Event Coordinator,PUBLIC-RELATIONS,0.1826
58915642,DIGITAL-MEDIA,1,50,Software Engineer,ENGINEERING,0.239
58915642,DIGITAL-MEDIA,2,81,School Teacher,TEACHER,0.1336
58915642,DIGITAL-MEDIA,3,83,Academic Counsellor,TEACHER,0.1336
58915642,DIGITAL-MEDIA,4,56,Gym Manager,FITNESS,0.1336
58915642,DIGITAL-MEDIA,5,18,Auto Sales Manager,AUTOMOBILE,0.1336
34797369,BUSINESS-DEVELOPMENT,1,83,Academic Counsellor,TEACHER,0.2236
34797369,BUSINESS-DEVELOPMENT,2,81,School Teacher,TEACHER,0.2236
34797369,BUSINESS-DEVELOPMENT,3,77,Event Coordinator,PUBLIC-RELATIONS,0.2236
34797369,BUSINESS-DEVELOPMENT,4,75,PR Manager,PUBLIC-RELATIONS,0.2236
34797369,BUSINESS-DEVELOPMENT,5,56,Gym Manager,FITNESS,0.2236
70196518,DIGITAL-MEDIA,1,50,Software Engineer,ENGINEERING,0.3873
70196518,DIGITAL-MEDIA,2,75,PR Manager,PUBLIC-RELATIONS,0.2887
70196518,DIGITAL-MEDIA,3,77,Event Coordinator,PUBLIC-RELATIONS,0.2887
70196518,DIGITAL-MEDIA,4,27,Customer Service Lead,BPO,0.2887
70196518,DIGITAL-MEDIA,5,13,Art Teacher,ARTS,0.2887
41910253,HEALTHCARE,1,58,Healthcare Administrator,HEALTHCARE,0.3354
41910253,HEALTHCARE,2,20,Flight Operations Officer,AVIATION,0.239
41910253,HEALTHCARE,3,59,Clinical Research Analyst,HEALTHCARE,0.2236
41910253,HEALTHCARE,4,38,Management Consultant,CONSULTANT,0.2236
41910253,HEALTHCARE,5,28,Process Analyst,BPO,0.2236
38860712,ADVOCATE,1,50,Software Engineer,ENGINEERING,0.3162
38860712,ADVOCATE,2,17,Service Technician,AUTOMOBILE,0.2041
38860712,ADVOCATE,3,19,Aviation Engineer,AVIATION,0.189
38860712,ADVOCATE,4,51,Systems Engineer,ENGINEERING,0.1768
38860712,ADVOCATE,5,55,Fitness Trainer,FITNESS,0.1768
20698469,ARTS,1,50,Software Engineer,ENGINEERING,0.2236
20698469,ARTS,2,82,Corporate Trainer,TEACHER,0.0
20698469,ARTS,3,83,Academic Counsellor,TEACHER,0.0
20698469,ARTS,4,80,Inside Sales Representative,SALES,0.0
20698469,ARTS,5,79,Key Account Manager,SALES,0.0
36107065,PUBLIC-RELATIONS,1,75,PR Manager,PUBLIC-RELATIONS,0.2433
36107065,PUBLIC-RELATIONS,2,47,Content Strategist,DIGITAL-MEDIA,0.2294
36107065,PUBLIC-RELATIONS,3,52,Financial Analyst,FINANCE,0.2294
36107065,PUBLIC-RELATIONS,4,50,Software Engineer,ENGINEERING,0.2176
36107065,PUBLIC-RELATIONS,5,10,Fashion Merchandiser,APPAREL,0.1734
12333703,HEALTHCARE,1,39,HR Consultant,CONSULTANT,0.2357
12333703,HEALTHCARE,2,58,Healthcare Administrator,HEALTHCARE,0.2357
12333703,HEALTHCARE,3,64,HR Business Partner,HR,0.2357
12333703,HEALTHCARE,4,22,Banking Analyst,BANKING,0.2357
12333703,HEALTHCARE,5,4,Legal Advocate,ADVOCATE,0.2222
11378657,HEALTHCARE,1,50,Software Engineer,ENGINEERING,0.2828
11378657,HEALTHCARE,2,20,Flight Operations Officer,AVIATION,0.169
11378657,HEALTHCARE,3,10,Fashion Merchandiser,APPAREL,0.169
11378657,HEALTHCARE,4,6,Public Policy Analyst,ADVOCATE,0.169
11378657,HEALTHCARE,5,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.169
29297393,CONSULTANT,1,22,Banking Analyst,BANKING,0.343
29297393,CONSULTANT,2,1,Accountant,ACCOUNTANT,0.3068
29297393,CONSULTANT,3,3,Audit Associate,ACCOUNTANT,0.2425
29297393,CONSULTANT,4,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.1833
29297393,CONSULTANT,5,39,HR Consultant,CONSULTANT,0.1715
34465087,TEACHER,1,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.3086
34465087,TEACHER,2,57,Sports Coach,FITNESS,0.2887
34465087,TEACHER,3,13,Art Teacher,ARTS,0.2887
34465087,TEACHER,4,55,Fitness Trainer,FITNESS,0.2887
34465087,TEACHER,5,60,Registered Nurse,HEALTHCARE,0.2722
17008356,AVIATION,1,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.2673
17008356,AVIATION,2,18,Auto Sales Manager,AUTOMOBILE,0.25
17008356,AVIATION,3,5,Corporate Lawyer,ADVOCATE,0.25
17008356,AVIATION,4,29,Business Development Manager,BUSINESS-DEVELOPMENT,0.2357
17008356,AVIATION,5,79,Key Account Manager,SALES,0.2357
28998957,APPAREL,1,3,Audit Associate,ACCOUNTANT,0.25
28998957,APPAREL,2,25,Credit Risk Analyst,BANKING,0.25
28998957,APPAREL,3,54,FP&A Analyst,FINANCE,0.25
28998957,APPAREL,4,22,Banking Analyst,BANKING,0.1768
28998957,APPAREL,5,65,Payroll Specialist,HR,0.1667
20176584,CONSULTANT,1,53,Finance Manager,FINANCE,0.1571
20176584,CONSULTANT,2,50,Software Engineer,ENGINEERING,0.1491
20176584,CONSULTANT,3,2,Senior Accountant,ACCOUNTANT,0.1491
20176584,CONSULTANT,4,17,Service Technician,AUTOMOBILE,0.0962
20176584,CONSULTANT,5,20,Flight Operations Officer,AVIATION,0.0891
11160414,PUBLIC-RELATIONS,1,47,Content Strategist,DIGITAL-MEDIA,0.402
11160414,PUBLIC-RELATIONS,2,44,Digital Marketing Manager,DIGITAL-MEDIA,0.3814
11160414,PUBLIC-RELATIONS,3,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.3419
11160414,PUBLIC-RELATIONS,4,75,PR Manager,PUBLIC-RELATIONS,0.3198
11160414,PUBLIC-RELATIONS,5,29,Business Development Manager,BUSINESS-DEVELOPMENT,0.3015
14408510,FINANCE,1,53,Finance Manager,FINANCE,0.3162
14408510,FINANCE,2,54,FP&A Analyst,FINANCE,0.2108
14408510,FINANCE,3,1,Accountant,ACCOUNTANT,0.2
14408510,FINANCE,4,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.1195
14408510,FINANCE,5,56,Gym Manager,FITNESS,0.1118
19920687,BANKING,1,83,Academic Counsellor,TEACHER,0.125
19920687,BANKING,2,81,School Teacher,TEACHER,0.125
19920687,BANKING,3,64,HR Business Partner,HR,0.125
19920687,BANKING,4,39,HR Consultant,CONSULTANT,0.125
19920687,BANKING,5,58,Healthcare Administrator,HEALTHCARE,0.125
10100240,CONSTRUCTION,1,39,HR Consultant,CONSULTANT,0.2673
10100240,CONSTRUCTION,2,58,Healthcare Administrator,HEALTHCARE,0.2673
10100240,CONSTRUCTION,3,64,HR Business Partner,HR,0.2673
10100240,CONSTRUCTION,4,22,Banking Analyst,BANKING,0.2673
10100240,CONSTRUCTION,5,4,Legal Advocate,ADVOCATE,0.252
18525641,DIGITAL-MEDIA,1,77,Event Coordinator,PUBLIC-RELATIONS,0.2236
18525641,DIGITAL-MEDIA,2,75,PR Manager,PUBLIC-RELATIONS,0.2236
18525641,DIGITAL-MEDIA,3,82,Corporate Trainer,TEACHER,0.2108
18525641,DIGITAL-MEDIA,4,47,Content Strategist,DIGITAL-MEDIA,0.2108
18525641,DIGITAL-MEDIA,5,50,Software Engineer,ENGINEERING,0.2
54308684,APPAREL,1,58,Healthcare Administrator,HEALTHCARE,0.1961
54308684,APPAREL,2,61,Medical Coder,HEALTHCARE,0.1961
54308684,APPAREL,3,64,HR Business Partner,HR,0.1961
54308684,APPAREL,4,56,Gym Manager,FITNESS,0.1961
54308684,APPAREL,5,22,Banking Analyst,BANKING,0.1961
35389360,ENGINEERING,1,70,Network Security Engineer,INFORMATION-TECHNOLOGY,0.3162
35389360,ENGINEERING,2,41,UI/UX Designer,DESIGNER,0.1897
35389360,ENGINEERING,3,50,Software Engineer,ENGINEERING,0.1897
35389360,ENGINEERING,4,20,Flight Operations Officer,AVIATION,0.0756
35389360,ENGINEERING,5,10,Fashion Merchandiser,APPAREL,0.0756
13367322,FITNESS,1,58,Healthcare Administrator,HEALTHCARE,0.189
13367322,FITNESS,2,57,Sports Coach,FITNESS,0.189
13367322,FITNESS,3,64,HR Business Partner,HR,0.189
13367322,FITNESS,4,55,Fitness Trainer,FITNESS,0.189
13367322,FITNESS,5,39,HR Consultant,CONSULTANT,0.189
36905896,BANKING,1,83,Academic Counsellor,TEACHER,0.1581
36905896,BANKING,2,81,School Teacher,TEACHER,0.1581
36905896,BANKING,3,61,Medical Coder,HEALTHCARE,0.1581
36905896,BANKING,4,22,Banking Analyst,BANKING,0.1581
36905896,BANKING,5,23,Relationship Manager,BANKING,0.1491
24349611,ARTS,1,83,Academic Counsellor,TEACHER,0.125
24349611,ARTS,2,81,School Teacher,TEACHER,0.125
24349611,ARTS,3,59,Clinical Research Analyst,HEALTHCARE,0.125
24349611,ARTS,4,28,Process Analyst,BPO,0.125
24349611,ARTS,5,9,Agricultural Analyst,AGRICULTURE,0.125
26676567,DESIGNER,1,43,Brand Designer,DESIGNER,0.4167
26676567,DESIGNER,2,14,Creative Director,ARTS,0.3928
26676567,DESIGNER,3,13,Art Teacher,ARTS,0.3333
26676567,DESIGNER,4,15,Graphic Designer,ARTS,0.3143
26676567,DESIGNER,5,41,UI/UX Designer,DESIGNER,0.2236
21297521,BANKING,1,50,Software Engineer,ENGINEERING,0.3814
21297521,BANKING,2,71,Full Stack Developer,INFORMATION-TECHNOLOGY,0.3337
21297521,BANKING,3,66,Software Developer,INFORMATION-TECHNOLOGY,0.3337
21297521,BANKING,4,69,DevOps Engineer,INFORMATION-TECHNOLOGY,0.286
21297521,BANKING,5,73,Cloud Architect,INFORMATION-TECHNOLOGY,0.2384
23398733,CHEF,1,83,Academic Counsellor,TEACHER,0.1581
23398733,CHEF,2,81,School Teacher,TEACHER,0.1581
23398733,CHEF,3,61,Medical Coder,HEALTHCARE,0.1581
23398733,CHEF,4,59,Clinical Research Analyst,HEALTHCARE,0.1581
23398733,CHEF,5,50,Software Engineer,ENGINEERING,0.1414
71767359,APPAREL,1,13,Art Teacher,ARTS,0.2887
71767359,APPAREL,2,50,Software Engineer,ENGINEERING,0.2582
71767359,APPAREL,3,20,Flight Operations Officer,AVIATION,0.1543
71767359,APPAREL,4,10,Fashion Merchandiser,APPAREL,0.1543
71767359,APPAREL,5,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.1543
51588273,ENGINEERING,1,50,Software Engineer,ENGINEERING,0.4082
51588273,ENGINEERING,2,66,Software Developer,INFORMATION-TECHNOLOGY,0.3266
51588273,ENGINEERING,3,74,BI Developer,INFORMATION-TECHNOLOGY,0.2449
51588273,ENGINEERING,4,52,Financial Analyst,FINANCE,0.1721
51588273,ENGINEERING,5,67,Data Engineer,INFORMATION-TECHNOLOGY,0.1633
57262959,CHEF,1,83,Academic Counsellor,TEACHER,0.2357
57262959,CHEF,2,81,School Teacher,TEACHER,0.2357
57262959,CHEF,3,64,HR Business Partner,HR,0.2357
57262959,CHEF,4,22,Banking Analyst,BANKING,0.2357
57262959,CHEF,5,39,HR Consultant,CONSULTANT,0.2357
26622051,DESIGNER,1,14,Creative Director,ARTS,0.2887
26622051,DESIGNER,2,43,Brand Designer,DESIGNER,0.2041
26622051,DESIGNER,3,13,Art Teacher,ARTS,0.2041
26622051,DESIGNER,4,15,Graphic Designer,ARTS,0.1925
26622051,DESIGNER,5,11,Apparel Designer,APPAREL,0.1091
56068028,AGRICULTURE,1,53,Finance Manager,FINANCE,0.2843
56068028,AGRICULTURE,2,3,Audit Associate,ACCOUNTANT,0.2132
56068028,AGRICULTURE,3,70,Network Security Engineer,INFORMATION-TECHNOLOGY,0.2023
56068028,AGRICULTURE,4,1,Accountant,ACCOUNTANT,0.2023
56068028,AGRICULTURE,5,22,Banking Analyst,BANKING,0.1508
30529547,SALES,1,50,Software Engineer,ENGINEERING,0.3162
30529547,SALES,2,20,Flight Operations Officer,AVIATION,0.189
30529547,SALES,3,10,Fashion Merchandiser,APPAREL,0.189
30529547,SALES,4,6,Public Policy Analyst,ADVOCATE,0.189
30529547,SALES,5,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.189
19284293,AVIATION,1,58,Healthcare Administrator,HEALTHCARE,0.125
19284293,AVIATION,2,61,Medical Coder,HEALTHCARE,0.125
19284293,AVIATION,3,64,HR Business Partner,HR,0.125
19284293,AVIATION,4,39,HR Consultant,CONSULTANT,0.125
19284293,AVIATION,5,5,Corporate Lawyer,ADVOCATE,0.125
19108760,ADVOCATE,1,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.2474
19108760,ADVOCATE,2,18,Auto Sales Manager,AUTOMOBILE,0.2315
19108760,ADVOCATE,3,79,Key Account Manager,SALES,0.2182
19108760,ADVOCATE,4,29,Business Development Manager,BUSINESS-DEVELOPMENT,0.2182
19108760,ADVOCATE,5,60,Registered Nurse,HEALTHCARE,0.2182
11432686,CHEF,1,54,FP&A Analyst,FINANCE,0.3333
11432686,CHEF,2,28,Process Analyst,BPO,0.2652
11432686,CHEF,3,47,Content Strategist,DIGITAL-MEDIA,0.25
11432686,CHEF,4,44,Digital Marketing Manager,DIGITAL-MEDIA,0.2372
11432686,CHEF,5,31,Partnership Manager,BUSINESS-DEVELOPMENT,0.189
41506705,DESIGNER,1,13,Art Teacher,ARTS,0.2041
41506705,DESIGNER,2,42,Product Designer,DESIGNER,0.1925
41506705,DESIGNER,3,41,UI/UX Designer,DESIGNER,0.1826
41506705,DESIGNER,4,50,Software Engineer,ENGINEERING,0.1826
41506705,DESIGNER,5,20,Flight Operations Officer,AVIATION,0.1091
18731098,HR,1,53,Finance Manager,FINANCE,0.2887
18731098,HR,2,1,Accountant,ACCOUNTANT,0.2739
18731098,HR,3,83,Academic Counsellor,TEACHER,0.2041
18731098,HR,4,64,HR Business Partner,HR,0.2041
18731098,HR,5,58,Healthcare Administrator,HEALTHCARE,0.2041
11773925,BANKING,1,18,Auto Sales Manager,AUTOMOBILE,0.4714
11773925,BANKING,2,30,Sales & BD Executive,BUSINESS-DEVELOPMENT,0.4444
11773925,BANKING,3,78,Sales Executive,SALES,0.3333
11773925,BANKING,4,79,Key Account Manager,SALES,0.3333
11773925,BANKING,5,29,Business Development Manager,BUSINESS-DEVELOPMENT,0.3333
16924279,CONSTRUCTION,1,50,Software Engineer,ENGINEERING,0.2582
16924279,CONSTRUCTION,2,20,Flight Operations Officer,AVIATION,0.1543
16924279,CONSTRUCTION,3,10,Fashion Merchandiser,APPAREL,0.1543
